name,artist,genre
"La Bohème / Act 4: ""Vecchia zimarra, senti""",Giacomo Puccini,classical-opera
"Il Trionfo del Tiempo e del Disinganno: ""Lascia la spina cogli la rosa""",George Frideric Handel,classical-opera
Night on Bare Mountain,Modest Mussorgsky,classical-opera
Tomorrow's Song,Ólafur Arnalds,classical-opera
La Mamma Morta,Maria Callas,classical-opera
"Le Concert royal de la Nuit, Grand Ballet, Le Soleil: Les Planètes",Anonymous,classical-opera
"Verdi: Aida, Act 3: ""Ma dimmi: per qual via"" (Aida, Radamès, Amonasro)",Giuseppe Verdi,classical-opera
"Hungarian Sketches, Sz. 97: V. Swineherd's Dance from Ürög",Béla Bartók,classical-opera
Sleepers Beat Theme,Ben Lukas Boysen,classical-opera
"La Bohème, ACT2: Chi guardi?",Giacomo Puccini,classical-opera
"Symphony No. 10 'Alla ricerca di Borromini', Op. 327: I. Adagio",Peter Maxwell Davies,classical-opera
Fanfare for the Common Man,Aaron Copland,classical-opera
"Aida / Act 1: ""Se quel guerrier io fossi!..Celeste Aida""",Giuseppe Verdi,classical-opera
"Mozart: Le nozze di Figaro, K. 492, Act 2 Scene 1: No. 10, Cavatina, ""Porgi, amor"" (Contessa)",Wolfgang Amadeus Mozart,classical-opera
Canzonette d'amore,Claudio Monteverdi,classical-opera
"Lakmé / Act 1: ""Viens, Mallika, ... Dôme épais"" (Flower Duet)",Léo Delibes,classical-opera
Ecce virgo concipiet,William Byrd,classical-opera
Kyrie V,Gregorian Chant,classical-opera
"Orphée aux enfers, ACT 2, Troisième tableau: un roi de Béotie",Jacques Offenbach,classical-opera
"Capriccio Espagnol, Op.34: 1. Alborada",Nikolai Rimsky-Korsakov,classical-opera
"Mozart: Le nozze di Figaro, K. 492, Act 3: ""Dove sono"" (Countess)",Wolfgang Amadeus Mozart,classical-opera
"Un ballo in maschera / Act 3: ""Forse la soglia attinse""",Giuseppe Verdi,classical-opera
Siface: Come Nave in mezzo all'onde,Nicola Porpora,classical-opera
"La traviata: Act II: Di Provenza il mar, il suol",Giuseppe Verdi,classical-opera
"Puccini: Tosca, Act 3: ""E lucevan le stelle"" (Cavaradossi)",Giacomo Puccini,classical-opera
Water from the Same Source,Rachel's,classical-opera
Carmen (1987,Georges Bizet,classical-opera
"In the Beginning,There Was Nothing",Clint Mansell,classical-opera
"Carmen, Act IV, No.26 Marche et Choeur: Les voici! Voici le quadrille! (Choeurs/Enfants)",Choeur 'Les Elements'/Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
Manon Lescaut (1987,Giacomo Puccini,classical-opera
"Saint-Saëns: Samson et Dalila, Act 2: ""Mon coeur s'ouvre à ta voix"" (Dalila, Samson)",Camille Saint-Saëns,classical-opera
Concerto for Viola & Orchestra: I. Andante comodo,William Walton,classical-opera
Aheym,Kronos Quartet,classical-opera
"Luisa Miller / Act 2: ""Quando le sere al placido chiaror d'un ciel stellato""",Giuseppe Verdi,classical-opera
La Donna E Mobile,Giuseppe Verdi,classical-opera
La Serenata,Francesco Paolo Tosti,classical-opera
Nabucco: Chorus Of The Hebrew Slaves,Giuseppe Verdi,classical-opera
Sonata No. 1 in G Minor BWV1001: I. Adagio,Johann Sebastian Bach,classical-opera
"Symphony No.5 In C Minor, Op.67: 1. Allegro con brio",Ludwig van Beethoven,classical-opera
"La Fanciulla del West / Act 3: ""Ch'ella mi creda libero e lontano""",Giacomo Puccini,classical-opera
Nixon in China: Act I Scene 1: Landing of the Spirit of '76,John Adams,classical-opera
"Les Pecheurs des Perles / Act 1: ""Au fond du temple saint""",Georges Bizet,classical-opera
Rapture,Christopher Rouse,classical-opera
"Verdi: Aida, Act 4: ""No, vive Aida!....Vive!"" (Amneris, Radamès)",Giuseppe Verdi,classical-opera
"La Bohème, ACT3: Mimì è tanto malata!",Giacomo Puccini,classical-opera
Ice Dance,Danny Elfman,classical-opera
Ma rendi pur contento,Vincenzo Bellini,classical-opera
Des canyons aux etoiles …: I. Le desert,Olivier Messiaen,classical-opera
Near Light,Ólafur Arnalds,classical-opera
The Rite of Spring,Igor Stravinsky,classical-opera
Singin' In The Rain,Nacio Herb Brown,classical-opera
"La Bohème, ACT4: Vecchia zimarra",Giacomo Puccini,classical-opera
"Mozart: Le nozze di Figaro, K. 492, Act 4: ""Deh vieni, non tardar"" (Susanna)",Wolfgang Amadeus Mozart,classical-opera
Die Fledermaus: Overture,Johann Strauss II,classical-opera
"Offenbach: Les contes d'Hoffman, Act 4: Barcarolle",Jacques Offenbach,classical-opera
Carmen Suite No. 2: III. Nocturne,Georges Bizet,classical-opera
"Violin Concerto in D Major, Op. 77: I. Allegro non troppo",Johannes Brahms,classical-opera
Love Death Birth,Carter Burwell,classical-opera
"The Gadfly Suite, Op. 97a: VIII. Romance: Allegro moderato",Dmitri Shostakovich,classical-opera
Bésame Mucho,Consuelo Velázquez,classical-opera
Caruso: Caruso,Lucio Dalla,classical-opera
"Consolations, S172/R12: No. 2. Un poco piu mosso",Franz Liszt,classical-opera
The Banshee,Henry Cowell,classical-opera
Invitation to the Dance,Carl Maria von Weber,classical-opera
Tokyo / Vermont Counterpoint,Steve Reich,classical-opera
4 Dance Episodes from Rodeo: IV. Hoe Down,Aaron Copland,classical-opera
"Die tote Stadt / Act 1: Glück, das mir verblieb (Mariettalied)",Erich Wolfgang Korngold,classical-opera
Non ti scordar di me,Ernesto de Curtis,classical-opera
"Préludes / Book 1, L.117: 10. La cathédrale engloutie",Claude Debussy,classical-opera
"Piano Concerto No. 2 in D Minor, Op. 40, MWV O11: Adagio (A Midsummer Night's Sex Comedy)",Felix Mendelssohn,classical-opera
La traviata: Act I: Libiamo ne' lieti calici (Brindisi),Giuseppe Verdi,classical-opera
"Rusalka, Op.114, B. 203 / Act 1: ""O Silver Moon""",Antonín Dvořák,classical-opera
"String Quartet No. 4, Op. 22: II. Schnelle Achtel: Sehr energisch",Paul Hindemith,classical-opera
Con te partirò,Lucio Quarantotto,classical-opera
"La Bohème, ACT1: Ehi! Rodolfo!",Giacomo Puccini,classical-opera
Dialoghi,Steven Stucky,classical-opera
"String Quartet No. 1 in E Minor ""From My Life"": I. Allegro vivo appassionato",Bedřich Smetana,classical-opera
"Verdi: Aida, Act 2: ""Pietà ti prenda del mio dolor"" (Amneris, Aida)",Giuseppe Verdi,classical-opera
"La Bohème / Act 2: ""Quando m'en vo'"" (Musetta's Waltz)",Giacomo Puccini,classical-opera
Romanza,Mauro Malavasi,classical-opera
The Young Person's Guide to the Orchestra (Variations and Fugue on a Theme of Purcell Op. 34): Fugue: Allegro molto,Benjamin Britten,classical-opera
You Raise Me Up,Josh Groban,classical-opera
"Carmen, Act I: No.5a Air et Choeur : L'amour est un enfant Bohème (Original version)(Carmen/Cigarières/Jeunes gens/Dragons)",Angela Gheorghiu,classical-opera
"La Bohème, ACT1: Pensier profondo!",Giacomo Puccini,classical-opera
"Tosca, Act 2: ""Vissi d'arte""",Birgit Nilsson,classical-opera
"Verdi: Otello, Act 4 Scene 2: ""Ave Maria, piena di grazia"" (Desdemona)",Giuseppe Verdi,classical-opera
"Carmen, Act I: No.11 Finale : Voici l'order; partez (Zuniga/Carmen)",Nicolas Cavallier,classical-opera
Honegger: Un grand sommeil noir,Arthur Honegger,classical-opera
"La Bohème / Act 1: ""Io resto""",Giacomo Puccini,classical-opera
"Puccini: Turandot, Act 1: ""Signore ascolta!"" (Liù)",Giacomo Puccini,classical-opera
"La Bohème / Act 2: ""Arranci, datteri!""",Giacomo Puccini,classical-opera
"Bagatelle in A minor, WoO 59, ""Fur Elise"": Bagatelle in A minor, ""Fur Elise""",Ludwig van Beethoven,classical-opera
"Farnace, RV 711, Act II, Scene V: Aria ""Gelido in ogni vena""",Antonio Vivaldi,classical-opera
"Carmen, Act III, No.19 bis Récit: Reposons nous une heure ici mes camarades (Le Dancaïro)",Nicolas Cavallier,classical-opera
"Goldberg Variations, BWV 988: Aria",Johann Sebastian Bach,classical-opera
Vladimir's Blues,Max Richter,classical-opera
"L'incoronazione di Poppea / Act 3: ""Pur ti miro""",Claudio Monteverdi,classical-opera
Langsamer Satz,Anton Webern,classical-opera
Trumpet Tune,Henry Purcell,classical-opera
For the World,Tan Dun,classical-opera
Time To Say Goodbye (Con te partirò),Andrea Bocelli,classical-opera
Romance for Cello and Piano,Frederick Delius,classical-opera
"Fra Holbergs tid (From Holberg's Time), Op. 40 (version for orchestra): IV. Air",Edvard Grieg,classical-opera
Romeo and Juliette,Charles Gounod,classical-opera
"Symphony No 2, Op. 38 ""Mesopotamia"": VIII.Euphrates River",Fazıl Say,classical-opera
Symphony No. 2: I. Allegro,Christopher Rouse,classical-opera
"Carmen, Act III, No.24 Finale: Toréador en garde! (Escamillo)",Thomas Hampson,classical-opera
Lincolnshire Posy: II. Horkstow Grange,Percy Grainger,classical-opera
"The Love for Three Oranges Suite, Op. 33bis: IV. Scherzo",Sergei Prokofiev,classical-opera
"Rossini : La Cenerentola : Act 2 ""Non più mesta accanto al fuoco"" [Cenerentola, Clorinda, Tisbe, Dandini, Magnifico, Chorus]",Gioachino Rossini,classical-opera
"Carmen, Act III, No.22 bis Récit: Quelques lignes plus bas...(Escamillo/Don José) No.23 Duo: Je suis Escamillo, Torero de Grenade! (Escamillo/Don José)",Thomas Hampson,classical-opera
Only Questions,Max Richter,classical-opera
Dicitencello vuie,Rodolfo Falvo,classical-opera
Noon Hill Wood,Richard Skelton,classical-opera
"20 Mazurkas, Op. 50: No. 1",Karol Szymanowski,classical-opera
"Symphony No. 4 in E Minor, Op. 98: III. Allegro giocoso",Johannes Brahms,classical-opera
"Verdi: Aida, Act 1: ""Quale insolita gioia nel tuo sguardo!"" (Amneris, Radamès)",Giuseppe Verdi,classical-opera
"Rigoletto / Act 3: ""Un dì, se ben rammentomi""",Giuseppe Verdi,classical-opera
Festival Overture,Hong Kong Philharmonic Orchestra,classical-opera
Verses,Ólafur Arnalds,classical-opera
Out of Shape,Timo Andres,classical-opera
La traviata: Act I: Follie!... Follie!... Delirio vano è questo! ... Sempre libera,Giuseppe Verdi,classical-opera
Preludio,Giuseppe Verdi,classical-opera
"Dvorak: Rusalka, Act 1: Song to the Moon",Stefan Soltesz,classical-opera
"La Bohème / Act 4: ""O Mimì, tu più non torni"" (Duetto)",Giacomo Puccini,classical-opera
"Verdi: Rigoletto, Act 3: ""La donna è mobile"" (Duca, Sparafucile, Rigoletto)",Giuseppe Verdi,classical-opera
My Way,Frank Sinatra,classical-opera
"II. Largo from Concerto for Harpsichord, Strings & Basso continuo No. 5 in F minor, BWV 1056",Johann Sebastian Bach,classical-opera
Elevation,Hildur Guðnadóttir,classical-opera
Macbeth (1999 Digital Remaster): Come dal ciel precipita (Banco),Giuseppe Verdi,classical-opera
You'll Never Walk Alone [Carousel],Richard Rodgers,classical-opera
"Aria: Der Hölle Rache Kocht In Meinem Herzen (Reina De La Noche, Pamina, Serastro)","Maszella Holzapfel, Maria Venuti, Johannes Schmidt",classical-opera
Barcarolle,Jacques Offenbach,classical-opera
Pacific 231,Arthur Honegger,classical-opera
A Village Romeo and Juliet / Scene 5: The Walk to the Paradise Garden,Frederick Delius,classical-opera
Sonata for Violin and Piano in A: 4. Allegretto poco mosso,César Franck,classical-opera
"Verdi: Aida, Act 1: ""Se quel guerrier io fossi!"" (Radamès)",Giuseppe Verdi,classical-opera
'O sole mio,Eduardo di Capua,classical-opera
"Strauss, R: Also sprach Zarathustra, Op. 30 (Opening)",Richard Strauss,classical-opera
We Are The World,Luciano Pavarotti,classical-opera
"Sibelius : Finlandia, Op. 26",Jean Sibelius,classical-opera
Por Ti Volare (Con Te Partiro),Andrea Bocelli,classical-opera
"Berenice: Si, tra i ceppi",George Frideric Handel,classical-opera
Spem in Alium,Thomas Tallis,classical-opera
Perth,amiina,classical-opera
"Ave Maria, D.839",Andrea Bocelli,classical-opera
Vivere,Cesare Andrea Bixio,classical-opera
Catena for Eleven Solo Strings,Nicola LeFanu,classical-opera
"Trio Sonata for 2 Violins and Continuo in G, Op.5, No.4, HWV 399: 1. Allegro",George Frideric Handel,classical-opera
Capriccio primo,Elinor Frey,classical-opera
"Der Freischütz, J. 277, 3. Akt: Was gleicht wohl auf Erden, ""Jägerchor""",Carl Maria von Weber,classical-opera
Che Gelida Manina,Giacomo Puccini,classical-opera
"Concerto for Orchestra, Sz.116: Finale: Pesante; Presto",Fritz Reiner,classical-opera
The Pearl Fishers,Jussi Björling,classical-opera
"""E lucevan le stelle""",Giacomo Puccini,classical-opera
"Carmen, Act I, No.6 bis Récit: Quels regards! quelle effronterie! (Don José)",Roberto Alagna,classical-opera
Six Etudes for Piano,Philip Glass,classical-opera
"1812 Festival Overture, Op. 49: 1812 Overture, Op. 49: Finale",Pyotr Ilyich Tchaikovsky,classical-opera
"Messe à trois voix, Op. 12: Panis Angelicus",César Franck,classical-opera
Escualo,Ann Hobson Pilot,classical-opera
William Tell Overture,Gioachino Rossini,classical-opera
Different Trains,Robertson David,classical-opera
"Cello Concerto in A Minor, Op. 129: II. Langsam",Robert Schumann,classical-opera
Symphonic Metamorphosis after Themes by Carl Maria von Weber: Turandot: Scherzo,Paul Hindemith,classical-opera
Main Title/John Williams/Jaws,John Williams,classical-opera
"Puccini: Gianni Schicchi, Act 1: ""O mio babbino caro"" (Lauretta)",Giacomo Puccini,classical-opera
"Messiah, HWV 56: Part II, Sc. 6, Hallelujah!",George Frideric Handel,classical-opera
"Per pieta, bell'idol mio",Vincenzo Bellini,classical-opera
Strokur,Hildur Guðnadóttir,classical-opera
Quartet for the End of Time,Olivier Messiaen,classical-opera
"Hace Mucho, Mucho Tiempo",Javier Navarrete,classical-opera
"Water Music Suite No.1 In F, HWV 348: 5. Air",George Frideric Handel,classical-opera
Beethoven : Symphony No.9 in D minor Op.125 : IV Presto,Ludwig van Beethoven,classical-opera
"Verdi: Aida, Act 3: ""Nel fiero anelito di nuova guerra"" (Radamès, Aida)",Giuseppe Verdi,classical-opera
"Carmen / Act 2: Toreador Song: ""Votre toast, je peux vous le rendre"" (from Carmen / Act 2)",Georges Bizet,classical-opera
"La Bohème / Act 2: ""Oh!...Essa!...Musetta!""",Giacomo Puccini,classical-opera
Sonata for Althorn and Piano: Sonata for Althorn and Piano: IV. Das Posthorn (Zwiegespräch),Paul Hindemith,classical-opera
Time,Hans Zimmer,classical-opera
Requiem: Lacrimosa,Wolfgang Amadeus Mozart,classical-opera
Brazil,Bob Russell,classical-opera
"La traviata / Act 1: ""Un dì felice, eterea""",Giuseppe Verdi,classical-opera
"Carmen / Act 2: ""La fleur que tu m'avais jetée""",Georges Bizet,classical-opera
"Verdi: Rigoletto, Act 1 Scene 13: No. 6, Scene ed Aria, ""Gualtier Maldè! … Caro nome che il mio cor"" (Gilda, Borsa, Ceprano, Marullo, Chorus)",Giuseppe Verdi,classical-opera
Achorripsis,Iannis Xenakis,classical-opera
"Tchaikovsky: Swan Lake (Ballet), Op. 20, Act 2: No. 10, Scène (Moderato)",Pyotr Ilyich Tchaikovsky,classical-opera
"Madam Butterfly (Act II): Un bel di, vedremo (Butterfly)",Giacomo Puccini,classical-opera
"La Bohème, ACT1: O soave fanciulla",Giacomo Puccini,classical-opera
"Monteverdi: L'incoronazione di Poppea, SV 308, Act 3: ""Pur ti miro"" (Neron, Popea)",Claudio Monteverdi,classical-opera
Metamorphosis 2,Philip Glass,classical-opera
Klarinettenkonzert Nr. 1 f-Moll: I. Allegro,Carl Maria von Weber,classical-opera
"La Bohème / Act 1: ""Si può""",Giacomo Puccini,classical-opera
Undertow,Richard Skelton,classical-opera
"La Bohème / Act 3: ""Mimì è tanto malata!""",Giacomo Puccini,classical-opera
"La Bohème / Act 4: ""Sono andati""",Giacomo Puccini,classical-opera
"Symphony No. 7, ""Angel of Light"": III. Come un sogno",Einojuhani Rautavaara,classical-opera
"Verdi: Aida, Act 3: ""Fuggiam gli ardori inospiti.....Là, tra foreste vergini"" (Radamès, Aida)",Giuseppe Verdi,classical-opera
O Holy Night (Minuit Chrétien),Adolphe Adam,classical-opera
Ave Maria D'Apres Le 1er Prelude De Bach,Barbara Hendricks,classical-opera
La rondine: Chi il bel sogno di Doretta,Giacomo Puccini,classical-opera
Be my Love,Nicholas Brodszky,classical-opera
Première Gymnopédie,Erik Satie,classical-opera
"Pagliacci / Act 1: ""Recitar!...Vesti la giubba""",Ruggero Leoncavallo,classical-opera
"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",Franz Liszt,classical-opera
Jonchaies,Iannis Xenakis,classical-opera
"Verdi: Aida, Act 3: ""In armi ora si desta il popol nostro"" (Aida, Amonasro)",Giuseppe Verdi,classical-opera
Spitfire Prelude and Fugue: Fugue,William Walton,classical-opera
The Candlelight Vigil,Jóhann Jóhannsson,classical-opera
Cantus in memoriam Benjamin Britten (Cantus in Memory of Benjamin Britten),Arvo Pärt,classical-opera
"La Bohème / Act 1: ""Abasso, abbasso l'autor!""",Giacomo Puccini,classical-opera
"I giorni (Arr. For Violin, Piano And String Orchestra)",Ludovico Einaudi,classical-opera
"The Marriage of Figaro / ""Duettino"" Sull 'Aria",Wolfgang Amadeus Mozart,classical-opera
"Flute Concerto in D Major, Op. 10, No. 3, RV 428, ""Il gardellino"": II. Cantabile",Antonio Vivaldi,classical-opera
"Carmen, Act I, No.2 : Scène et Choeur: Regardez donc cette petite qui semble vouloir nous parler (Moralès/Micaëla/Dragons)",Ludovic Tézier/Inva Mula/Choeur 'Les Elements'/Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
Together We Will Live Forever,Clint Mansell,classical-opera
Fur Alina,Arvo Pärt,classical-opera
"La fille du régiment / Act 1: ""Ah! mes amis, quel jour de fête!""",Gaetano Donizetti,classical-opera
"Le Nozze di Figaro, Act 1: Se vuol ballare",Wolfgang Amadeus Mozart,classical-opera
"Verdi : La traviata : Act 1 ""Libiamo, ne'lieti calici"" [Violetta, Alfredo, Choir]",Giuseppe Verdi,classical-opera
Two Such Souls,Carter Burwell,classical-opera
Act III,Das Karussell,classical-opera
Katyusha,Matvey Blanter,classical-opera
La donna è mobile,Andrea Bocelli,classical-opera
"Stucky : Cradle Songs : II ""Lilajze, Jezuniu""",Steven Stucky,classical-opera
Casta Diva (Norma),Bellini,classical-opera
"Le nozze di Figaro, K.492",Wolfgang Amadeus Mozart,classical-opera
"Symphonie fantastique, Op. 14: IV. Marche au supplice",Hector Berlioz,classical-opera
"Carmen, Act I, No.3 Choeur des Gamins: Avec la garde montante, nous arrivons, nous voilà! (Enfants)",Choeur 'Les Elements'/Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
"Carmen, Act II, No.18 Finale: Bel officier, l'amour vous joue en ce moment un assez vilain tour! (Carmen/Le Remendado/Le Dancaïro/Bohémiens/Zuniga)",Angela Gheorghiu,classical-opera
"Bizet: Carmen, WD 31, Act 2 Scene 1: No. 12, Chanson bohème, ""Les tringles des sistres tintaient"" (Mercédès, Frasquita, Carmen)",Georges Bizet,classical-opera
"Verdi: Il trovatore, Act 4 Scene 1: ""D'amor sull'ali rosee"" (Leonora)",Giuseppe Verdi,classical-opera
La Dona E Mobile,José Carreras,classical-opera
"La traviata: Act I: Un dì, felice, eterea",Giuseppe Verdi,classical-opera
In the Bleak Midwinter,Gustav Holst,classical-opera
"Lyric Pieces, Book 1, Op. 12: Vektersang (Watchman's Song)",Edvard Grieg,classical-opera
Homemade Mountains,Christina Vantzou,classical-opera
"Ravel: Le Tombeau de Couperin, M. 68: II. Fugue (Allegro moderato)",Maurice Ravel,classical-opera
"La Bohème, ACT2: Domandatelo a me",Giacomo Puccini,classical-opera
Meditation: Méditation from Thaïs,Jules Massenet,classical-opera
Prelude For Time Feelers,Eluvium,classical-opera
"Il barbiere di Siviglia (The Barber of Seville): Act I Cavatina: Ecco, ridente in cielo (Conte)",Gioachino Rossini,classical-opera
"Donizetti: L'elisir d'amore, Act 2 Scene 7: No. 11, Romanza, ""Una furtiva lagrima"" (Nemorino)",Gaetano Donizetti,classical-opera
"Verdi: Aida, Act 2: ""Ebben, qual nuovo fremito t'assal, gentil Aida?"" (Amneris, Aida)",Giuseppe Verdi,classical-opera
"Un giorno di regno / Act 1: ""Non san quant'io nel petto""",Giuseppe Verdi,classical-opera
"Carmen, Act IV, No.26 Marche et Choeur: Si tu m'aimes, Carmen (Escamillo/Carmen/Alguazils)",Thomas Hampson,classical-opera
Sweet Savour,Clint Mansell,classical-opera
"Cosi Fan Tutte, K. 588, Act 2: La Mia Dorabella",Wolfgang Amadeus Mozart,classical-opera
Soirées musicales: 8. La Danza,Gioachino Rossini,classical-opera
"Sarasate: Zigeunerweisen, Op. 20",Pablo de Sarasate,classical-opera
Norma (1987,Vincenzo Bellini,classical-opera
Terpsichore*: a. Bransle Gay 1 b. Bransle de Montirande,Michael Praetorius,classical-opera
"String Quartet, Op. 28: II. Gemachlich",Anton Webern,classical-opera
Autumn Music 2,Max Richter,classical-opera
"Piano Sonata No. 11 in A major, K. 331: III. Rondo alla turca",Wolfgang Amadeus Mozart,classical-opera
"Quizàs, Quizàs, Quizàs",Andrea Bocelli,classical-opera
