name,artist,genre
Cold,At The Gates,metal
Cenotaph,Bolt Thrower,metal
Let Live,Of Mice & Men,metal
Annihilation of the Wicked,Nile,metal
Ea. Lord of the Depths,Burzum,metal
Dead Eyes See No Future,Arch Enemy,metal
Angel Of Disease,Morbid Angel,metal
Cafo,Animals As Leaders,metal
Gebrechlichkeit I,Burzum,metal
Dark Chest Of Wonders,Nightwish,metal
Provision,August Burns Red,metal
Hate Crew Deathroll,Children Of Bodom,metal
Crushing the Scepter (Regaining a Lost Dominion),Gorgoroth,metal
Kings Of The Carnival Creation,Dimmu Borgir,metal
Antarctica,Immortal,metal
The Hordes of Nebulah,Darkthrone,metal
Of Mind – Nocturne,TesseracT,metal
"Satan Spawn, the Caco Daemon",Deicide,metal
Ben Has A Kid,The Devil Wears Prada,metal
Darkness Within,Machine Head,metal
Temple From The Within,Killswitch Engage,metal
Only for the Weak,In Flames,metal
Sign Of An Open Eye,Gorgoroth,metal
Grotesque Impalement,Dying Fetus,metal
Peace Sells,Megadeth,metal
Spirit Crusher,Death,metal
Angels Don't Kill,Children Of Bodom,metal
Queen Of The Borrowed Light,Wolves In The Throne Room,metal
Sleepwalker,Parkway Drive,metal
Soon To Be Dead,Dismember,metal
Day of Darkness,Deicide,metal
Secret Face,Death,metal
Morbid Devourment,Entombed,metal
Voice of the Soul,Death,metal
The Stillborn One,Necrophagist,metal
New Breed,Gorgoroth,metal
Redneck Stomp,Obituary,metal
Pour Some Sugar On Me (2012),Def Leppard,metal
Beyond The Great Vast Forest,Emperor,metal
Necrolust,Mayhem,metal
Stabbing The Drama,Soilwork,metal
Funeral Dawn,Marduk,metal
Makeshift Chemistry,Crown The Empire,metal
Refuse / Resist,Sepultura,metal
In Consperacy With Satan,Bathory,metal
My Empire's Doom,Emperor,metal
The Truth Beyond,Entombed,metal
The Final Episode (Let's Change Channel),Asking Alexandria,metal
Your Betrayal,Bullet For My Valentine,metal
Crucifixation,Deicide,metal
Chelsea Smile,Bring Me The Horizon,metal
Antivist,Bring Me The Horizon,metal
Big Wiggly Style,The Devil Wears Prada,metal
En As I Dype Skogen,Darkthrone,metal
Destroyer of the Universe,Amon Amarth,metal
Yggdrasil,Enslaved,metal
5 Minutes Alone,Pantera,metal
Deliver Us,In Flames,metal
In Your Face,Children Of Bodom,metal
Where Dead Angels Lie,Dissection,metal
The Devil Is Calling,Gorgoroth,metal
Intentions,We Came As Romans,metal
Chess With The Abyss,Dimmu Borgir,metal
Paragon Belial,Darkthrone,metal
Fury Of The Storm,DragonForce,metal
The Acclamation of Bonds,Emperor,metal
Lion's Den,Morbid Angel,metal
Let It Burn,Avatar,metal
Infected,Obituary,metal
Feed My Frankenstein,Alice Cooper,metal
Blessed With A Curse,Bring Me The Horizon,metal
Angel Of Death,Slayer,metal
Proving Grounds,Attila,metal
All I Want,A Day To Remember,metal
Bite the Pain,Death,metal
Open Casket,Death,metal
Ghost Division,Sabaton,metal
Wapakalypse,The Devil Wears Prada,metal
Endzeit,Heaven Shall Burn,metal
Scream Aim Fire,Bullet For My Valentine,metal
Dying,Obituary,metal
Night Witches,Sabaton,metal
Balls to the Wall,Accept,metal
Pagan Fears,Mayhem,metal
The Flood,Of Mice & Men,metal
We Drink Your Blood,Powerwolf,metal
Winds of Creation,Decapitated,metal
War Ensemble,Slayer,metal
Oden Ride Over Nordland,Bathory,metal
The Call Of The Wintermoon,Immortal,metal
Defensive Personalities,Death,metal
Trifixion,Deicide,metal
Stand Up And Shout,Dio,metal
The Death Of Me,Asking Alexandria,metal
[&] Delinquents,"Woe, Is Me",metal
Axe of Judgement,Ensiferum,metal
Memorial,Bring Me The Horizon,metal
Thus Spake the Nightspirit,Emperor,metal
Seasons In The Abyss,Slayer,metal
God Of Emptiness,Morbid Angel,metal
Sacrifice Unto Sebek,Nile,metal
Prayer,Gorgoroth,metal
Language I: Intuition,The Contortionist,metal
Alligator Blood,Bring Me The Horizon,metal
A Sign For The Norse Hordes To Ride,Immortal,metal
Over Fjell Og Gjennom Torner,Darkthrone,metal
The Pagan Winter,Darkthrone,metal
Seen It All Before,Bring Me The Horizon,metal
Divergency,Born Of Osiris,metal
Stand Up And Fight,Turisas,metal
Nathicana,1349,metal
I Am the Black Wizards,Emperor,metal
Body Bag,Obituary,metal
Crazy Train,Ozzy Osbourne,metal
All Signs Point to Lauderdale,A Day To Remember,metal
Truth of a Liar,August Burns Red,metal
This Is What I Know About Sacrifice,The Ghost Inside,metal
Just Keep Breathing,We Came As Romans,metal
Gateways,Dimmu Borgir,metal
Life Eternal,Mayhem,metal
Bitter Loss,Entombed,metal
Mourning Palace,Dimmu Borgir,metal
Circle of the Tyrants,Obituary,metal
HTML Rulez DOOd,The Devil Wears Prada,metal
De Mysteriis Dom Sathanas,Mayhem,metal
Blinded By Fear,At The Gates,metal
The Chosen Ones,Dream Evil,metal
Salt & Light,August Burns Red,metal
At The Fathomless Depths,Dissection,metal
The Sacrilegious Scorn,Dimmu Borgir,metal
"1,000 Eyes",Death,metal
Maze of Torment,Morbid Angel,metal
40 Nights,August Burns Red,metal
Storming Through Red Clouds And Holocaust Winds,Immortal,metal
Purified,Of Mice & Men,metal
Crossing the Triangle of Flames,Darkthrone,metal
Cast Down the Heretic,Nile,metal
Carpe Diem,August Burns Red,metal
The Wolfpack,Satyricon,metal
Key To The Gate,Burzum,metal
Meridian,August Burns Red,metal
Mother North,Satyricon,metal
Natassja in Eternal Sleep,Darkthrone,metal
Born In Winter,Gojira,metal
Demonium,Immortal,metal
This Fire,Killswitch Engage,metal
Quantum Flux,Northlane,metal
The Downfall of Us All,A Day To Remember,metal
Our Kings,Miss May I,metal
"Go to Hell, for Heaven's Sake",Bring Me The Horizon,metal
Destiny,Death,metal
Walk with Me In Hell,Lamb of God,metal
The Sinister Awakening,Dimmu Borgir,metal
In the Shadow of the Horns,Darkthrone,metal
Fast As a Shark,Accept,metal
Drop Dead Cynical,Amaranthe,metal
Trollhammaren,Finntroll,metal
The Dying,At The Gates,metal
Carnage in the Temple of the Damned,Deicide,metal
Thrones of Blood,Suffocation,metal
A Boy Brushed Red Living In Black And White,Underoath,metal
Football Season Is Over,Bring Me The Horizon,metal
I Don't Wanna Be Me,Type O Negative,metal
Tragedies Blows At Horizon,Immortal,metal
Captain Morgan's Revenge,Alestorm,metal
The Majesty Of The Night Sky,Emperor,metal
Blashyrkh,Immortal,metal
The Sound Of Truth,As I Lay Dying,metal
Homicidal Retribution,Dying Fetus,metal
Rapture,Morbid Angel,metal
Waking the Demon,Bullet For My Valentine,metal
Creeping Death,Metallica,metal
To Forgive is to Suffer,Death,metal
Wish I Had An Angel,Nightwish,metal
Are You Dead Yet,Children Of Bodom,metal
Disciple,Slayer,metal
Day 69,Decapitated,metal
Daylight Dies,Killswitch Engage,metal
Bergtatt-Ind I Fjeldkamrene,Ulver,metal
This War Is Ours (The Guillotine II),Escape the Fate,metal
Jeg faller,Burzum,metal
Deceiver of the Gods,Amon Amarth,metal
Infernal Death,Death,metal
Smokahontas,Attack Attack!,metal
Feed Them to the Pigs,Parkway Drive,metal
Papyrus Containing The Spell To Preserve Its Possessor Against Attacks From He Who Is In The Water,Nile,metal
Adrenalize,In This Moment,metal
The Final Countdown,Europe,metal
Fixation on the Darkness,Killswitch Engage,metal
Dark Horse,The Ghost Inside,metal
You Won't Be Missed,Like Moths To Flames,metal
THOSE IN GLASS HOUSES,Of Mice & Men,metal
Frostbite,Parkway Drive,metal
Deathcrush,Mayhem,metal
In Due Time,Killswitch Engage,metal
Unrest,Parkway Drive,metal
The Sinner,Memphis May Fire,metal
Karma,Parkway Drive,metal
Hvis Lyset Tar Oss,Burzum,metal
In Longing Spirit,Emperor,metal
Jump,Van Halen,metal
Baptism By Fire,Marduk,metal
Conquer All,Behemoth,metal
If It Means a Lot to You,A Day To Remember,metal
Serpent Sermon,Marduk,metal
Terminal,Paradise Lost,metal
Solarfall,Immortal,metal
Massacre,Bathory,metal
Product Of A Murderer,Of Mice & Men,metal
Sacred Serenity,Death,metal
Playing with Fire,Chelsea Grin,metal
Alpha Omega,Architects,metal
Eraser,Hypocrisy,metal
Diminished To B,Necrophagist,metal
Let Me Burn,Whitechapel,metal
The Loss & Curse of Reverence,Emperor,metal
It Was Written In Blood,Bring Me The Horizon,metal
Beyond The North Waves,Immortal,metal
To Hell and Back,Sabaton,metal
Wind Of Change,Scorpions,metal
The Siren's Song,Parkway Drive,metal
"I'm Made of Wax, Larry, What Are You Made Of?",A Day To Remember,metal
Swing,Parkway Drive,metal
The Return Of Darkness And Evil,Bathory,metal
Blasphemy,Morbid Angel,metal
"Never Forgive, Never Forget",Arch Enemy,metal
A Wolf Amongst Ravens,After The Burial,metal
The Night Masquerade,Dimmu Borgir,metal
Todeswalzer,Windir,metal
Thy Kingdom Come,Morbid Angel,metal
Building A Man,Gorgoroth,metal
The Great Hendowski,Of Mice & Men,metal
22 Faces,Periphery,metal
Her Ghost In The Fog,Cradle Of Filth,metal
The Enemy Inside,Dream Theater,metal
Transient Gateways,Oceano,metal
Need,At The Gates,metal
Havenless,Enslaved,metal
These Colours Don't Run,Architects,metal
Symphony Of Destruction,Megadeth,metal
Zombie Ritual,Death,metal
The Wanderer,Emperor,metal
Father of the Wolf,Amon Amarth,metal
Denial of Life,Death,metal
Scavenger of Human Sorrow,Death,metal
Hope,We Came As Romans,metal
The Conspiracy Unfolds,Dimmu Borgir,metal
Light Bearer,Thy Art Is Murder,metal
Alsvartr (The Oath),Emperor,metal
We Are the Reasons,We Came As Romans,metal
