name,artist,genre
I'll Be,Edwin McCain,singer-songwriter
Brand New Me,Alicia Keys,singer-songwriter
It Isn't Gonna Be That Way,Steve Forbert,singer-songwriter
Set Fire to the Rain,Adele,singer-songwriter
Wallflower,Priscilla Ahn,singer-songwriter
"Early in the Morning, I'll Come Calling",James Vincent McMorrow,singer-songwriter
Waiting For The Sun,Jolie Holland,singer-songwriter
Wildfire,John Mayer,singer-songwriter
This Is The Life,Amy Macdonald,singer-songwriter
You've Got a Friend,Carole King,singer-songwriter
Doesn't Mean Goodbye,Jon McLaughlin,singer-songwriter
Falling Back,Marianne Faithfull,singer-songwriter
A Falling Through,Ray LaMontagne,singer-songwriter
Gold Rush,Ed Sheeran,singer-songwriter
Something For You,Lindi Ortega,singer-songwriter
Can You Feel the Love Tonight,Elton John,singer-songwriter
Keep Breathing,Ingrid Michaelson,singer-songwriter
Sunny Road,Emilíana Torrini,singer-songwriter
These Streets,Paolo Nutini,singer-songwriter
The Age of Worry,John Mayer,singer-songwriter
Slow Dancing in a Burning Room,John Mayer,singer-songwriter
Here to Be Forgotten,Ari Hest,singer-songwriter
The Man Who Wants You,Amos Lee,singer-songwriter
40 Dogs (Like Romeo and Juliet),Bob Schneider,singer-songwriter
Winter,Joshua Radin,singer-songwriter
Assassin,John Mayer,singer-songwriter
More in Love With You (feat. Nelly Joy),Jason Reeves,singer-songwriter
Chill In The Air,Amos Lee,singer-songwriter
Brave,Sara Bareilles,singer-songwriter
Make It Mine,Jason Mraz,singer-songwriter
Simple Machine,Guster,singer-songwriter
The Blower's Daughter,Damien Rice,singer-songwriter
Little Talks,Of Monsters and Men,singer-songwriter
How Low,José González,singer-songwriter
Creature Fear,Bon Iver,singer-songwriter
Do It Again,Steely Dan,singer-songwriter
Breakdown,Jack Johnson,singer-songwriter
Needle In The Hay,Elliott Smith,singer-songwriter
Wolves,Phosphorescent,singer-songwriter
All of Me,John Legend,singer-songwriter
This Perfect World,Freedy Johnston,singer-songwriter
Southbound Train,Graham Nash,singer-songwriter
Sing,Ed Sheeran,singer-songwriter
Dyslexic Heart,Paul Westerberg,singer-songwriter
The Art Of Love,Neil Diamond,singer-songwriter
Slow,Leonard Cohen,singer-songwriter
Leaving on a Jet Plane,"Peter, Paul and Mary",singer-songwriter
Holding On To Nothing,David Crosby,singer-songwriter
Hotel California,Eagles,singer-songwriter
Puff (The Magic Dragon),"Peter, Paul and Mary",singer-songwriter
The Shining,Badly Drawn Boy,singer-songwriter
Long Nights,Eddie Vedder,singer-songwriter
33k Feet,Peter Himmelman,singer-songwriter
A Moment's Grace,Boy & Bear,singer-songwriter
The Ghost In You,Duncan Sheik,singer-songwriter
This Is The Last Time,The National,singer-songwriter
Love is a Losing Game,Daley,singer-songwriter
Let It Be Me,Ray LaMontagne,singer-songwriter
The Maker,Daniel Lanois,singer-songwriter
Crosses,José González,singer-songwriter
Things Behind The Sun,Nick Drake,singer-songwriter
Daughter,Loudon Wainwright III,singer-songwriter
Show Me The Way,Peter Frampton,singer-songwriter
Give Me Love,Ed Sheeran,singer-songwriter
Dream,Priscilla Ahn,singer-songwriter
Face Of God,John Hiatt,singer-songwriter
Burrows,Pelotons,singer-songwriter
Jack & Diane,John Mellencamp,singer-songwriter
Spinning Wheel,"Blood, Sweat & Tears",singer-songwriter
Hold On,Tom Waits,singer-songwriter
Suzanne,Leonard Cohen,singer-songwriter
Ordinary People,John Legend,singer-songwriter
Bang Bang,Nancy Sinatra,singer-songwriter
Little Drop of Poison,Tom Waits,singer-songwriter
Shame,Joan As Police Woman,singer-songwriter
Seagull,Saturday Sun,singer-songwriter
"Minnesota, WI",Bon Iver,singer-songwriter
I See Fire,Ed Sheeran,singer-songwriter
Ben's My Friend,Sun Kil Moon,singer-songwriter
Seasons of Your Day,Mazzy Star,singer-songwriter
Last Goodbye,Jeff Buckley,singer-songwriter
Bloody Mother Fucking Asshole,Martha Wainwright,singer-songwriter
Anything at All,Jesse Harris,singer-songwriter
Eet,Regina Spektor,singer-songwriter
Hundreds of Ways,Conor Oberst,singer-songwriter
Out Of The Game,Rufus Wainwright,singer-songwriter
A Drop In The Ocean,Ron Pope,singer-songwriter
Just Like That,Colbie Caillat,singer-songwriter
I Won't Back Down,Tom Petty,singer-songwriter
I've Been Riding With The Ghost,Songs: Ohia,singer-songwriter
Flake,Jack Johnson,singer-songwriter
St. Teresa,Joan Osborne,singer-songwriter
Teardrop,José González,singer-songwriter
Cecilia,Simon & Garfunkel,singer-songwriter
Why Are You With Me,Mark Eitzel,singer-songwriter
Cheers Darlin',Damien Rice,singer-songwriter
Alison,Elvis Costello,singer-songwriter
Latch,Sam Smith,singer-songwriter
Stranger In A Strange Land,Leon Russell,singer-songwriter
Jerusalem,Dan Bern,singer-songwriter
Back in the World,David Gray,singer-songwriter
"OK, It's Alright with Me",Eric Hutchinson,singer-songwriter
Gracious,Ben Howard,singer-songwriter
Brand New Dance,Loudon Wainwright III,singer-songwriter
I Won't Let You Go,James Morrison,singer-songwriter
You And Your Heart,Jack Johnson,singer-songwriter
Resolution,Matt Corby,singer-songwriter
Step By Step,Jesse Winchester,singer-songwriter
Dust to Dust,The Civil Wars,singer-songwriter
Ships In The Night,Mat Kearney,singer-songwriter
Keep Your Head Up,Ben Howard,singer-songwriter
You Make It Real,James Morrison,singer-songwriter
Speak For Me,John Mayer,singer-songwriter
Goodbye Mozart,Gallagher And Lyle,singer-songwriter
Can't Help Falling In Love (Recorded Live at Daytrotter),Ingrid Michaelson,singer-songwriter
Separate Ways,Teddy Thompson,singer-songwriter
into the wild,Lewis Watson,singer-songwriter
Like Lovers Do,Heather Nova,singer-songwriter
Villanella di cenerentola,Piers Faccini,singer-songwriter
You Give Me Something,James Morrison,singer-songwriter
Today,Joshua Radin,singer-songwriter
"When It's Gone, It's Gone",Bruce Cockburn,singer-songwriter
Come Monday,Jimmy Buffett,singer-songwriter
Do You Remember,Jack Johnson,singer-songwriter
Always Like The Son,Release The Sunbird,singer-songwriter
Somewhere Down The Crazy River,Robbie Robertson,singer-songwriter
Emmylou,First Aid Kit,singer-songwriter
Talk Me Down,Willy Mason,singer-songwriter
Rainy Saturday,Hayden,singer-songwriter
If It Makes You Happy,Sheryl Crow,singer-songwriter
The Promise,Tracy Chapman,singer-songwriter
Sweet Pea,Amos Lee,singer-songwriter
Heart Of Gold,Birdy,singer-songwriter
These Days,Angel Snow,singer-songwriter
Low,Cracker,singer-songwriter
I'd Do It All Again,Corinne Bailey Rae,singer-songwriter
24 Karat Gold,Stevie Nicks,singer-songwriter
Babylon,David Gray,singer-songwriter
Live High,Jason Mraz,singer-songwriter
The Cave,Mumford & Sons,singer-songwriter
Night Bus,Lucy Rose,singer-songwriter
Your Song,Elton John,singer-songwriter
Hell Broke Luce,Tom Waits,singer-songwriter
Hush,Calexico,singer-songwriter
Brother,Matt Corby,singer-songwriter
Hannah,Ray LaMontagne,singer-songwriter
We Didn't Start the Fire,Billy Joel,singer-songwriter
Have A Little Faith In Me,John Hiatt,singer-songwriter
Lullaby,Shawn Mullins,singer-songwriter
Chasing Pavements,Adele,singer-songwriter
Ain't No Reason,Brett Dennen,singer-songwriter
Season Of The Witch,Donovan,singer-songwriter
One Headlight,The Wallflowers,singer-songwriter
Lightning Bolt,Jake Bugg,singer-songwriter
Come To My Window,Melissa Etheridge,singer-songwriter
Show Me Heaven (from Days Of Thunder),Royal Philharmonic Orchestra,singer-songwriter
Shadow Days,John Mayer,singer-songwriter
Mirrors,Jason Chen,singer-songwriter
Woodstock,"Crosby, Stills, Nash & Young",singer-songwriter
Arms Of A Woman,Amos Lee,singer-songwriter
Perfectly Lonely,John Mayer,singer-songwriter
Ghosts,Laura Marling,singer-songwriter
Fever To The Form,Nick Mulvey,singer-songwriter
Fighter Girl,Mason Jennings,singer-songwriter
Phantasmagoria in Two,Tim Buckley,singer-songwriter
Holocene,Bon Iver,singer-songwriter
The Saddest Crowd,Seth Lakeman,singer-songwriter
Breaking Hearts,James Vincent McMorrow,singer-songwriter
Just You n' Me,Chicago,singer-songwriter
No Such Thing,John Mayer,singer-songwriter
Broken Strings,James Morrison,singer-songwriter
All the Little Lights,Passenger,singer-songwriter
Our House,"Crosby, Stills & Nash",singer-songwriter
Walking On A Dream,Alex Cornell,singer-songwriter
White Blank Page,Mumford & Sons,singer-songwriter
Still Crazy After All These Years,Paul Simon,singer-songwriter
No One,Alicia Keys,singer-songwriter
Sparrow and the Wolf,James Vincent McMorrow,singer-songwriter
Pacing The Cage,Bruce Cockburn,singer-songwriter
Mr. Tambourine Man,Bob Dylan,singer-songwriter
Falling Slowly,Glen Hansard,singer-songwriter
Here Comes The Sun,Richie Havens,singer-songwriter
Say,John Mayer,singer-songwriter
It's Good To Have You,Josh Rouse,singer-songwriter
Unpack Your Heart,Phillip Phillips,singer-songwriter
Naked As We Came,Iron & Wine,singer-songwriter
The Gardener,The Tallest Man On Earth,singer-songwriter
In a Northern Sky,Fossil Collective,singer-songwriter
Up To My Neck In You,Mark Kozelek,singer-songwriter
Grade 8,Ed Sheeran,singer-songwriter
Gonna Get Over You,Sara Bareilles,singer-songwriter
Ain't No Sunshine,Bill Withers,singer-songwriter
Late Again,Stealers Wheel,singer-songwriter
Zombieland,T Bone Burnett,singer-songwriter
10am Gare du Nord,Keaton Henson,singer-songwriter
Landfill,Daughter,singer-songwriter
Gone,Matt Simons,singer-songwriter
I'm Cured,Aimee Mann,singer-songwriter
Come On Get Higher,Matt Nathanson,singer-songwriter
Leader of the Band,Dan Fogelberg,singer-songwriter
Born to Run,Bruce Springsteen,singer-songwriter
20 Years,The Civil Wars,singer-songwriter
Women of Industry (ABWA Logo Charm),Jill Sobule,singer-songwriter
The Load Out,Jackson Browne,singer-songwriter
For The Miner,Samantha Crain,singer-songwriter
In Your Shoes,Sarah McLachlan,singer-songwriter
Free Fallin',John Mayer,singer-songwriter
Follow Through,Gavin DeGraw,singer-songwriter
It's Only Natural,Lior Attar,singer-songwriter
Down the Line,José González,singer-songwriter
Foolish You,Kate & Anna McGarrigle,singer-songwriter
All I Want,Kodaline,singer-songwriter
Follow You Down to the Red Oak Tree,James Vincent McMorrow,singer-songwriter
After the Gold Rush,k.d. lang,singer-songwriter
I Can't Make You Love Me,Bonnie Raitt,singer-songwriter
Michicant,Bon Iver,singer-songwriter
I Choose You,Sara Bareilles,singer-songwriter
Sundown,Gordon Lightfoot,singer-songwriter
Dad's Gonna Kill Me,Richard Thompson,singer-songwriter
Over You (feat. A Great Big World),Ingrid Michaelson,singer-songwriter
Until It's Time For You To Go,Buffy Sainte-Marie,singer-songwriter
Another Love,Tom Odell,singer-songwriter
Everybody's Hurting,Jakob Dylan,singer-songwriter
"Hey, Soul Sister",Train,singer-songwriter
Photograph,Ed Sheeran,singer-songwriter
A New England,Billy Bragg,singer-songwriter
If It Kills Me,Jason Mraz,singer-songwriter
The Whole Of The Moon,The Waterboys,singer-songwriter
Somewhere Only We Know,Lily Allen,singer-songwriter
Seven Wonders,Fleetwood Mac,singer-songwriter
Long Train Runnin',The Doobie Brothers,singer-songwriter
The Magic,Joan As Police Woman,singer-songwriter
Old Man,Neil Young,singer-songwriter
Towers,Bon Iver,singer-songwriter
Criminal,Fiona Apple,singer-songwriter
Luka,Suzanne Vega,singer-songwriter
Mommy,Selah Sue,singer-songwriter
I've Got This Friend,The Civil Wars,singer-songwriter
Lucky,Jason Mraz,singer-songwriter
The Boys Of Summer,Don Henley,singer-songwriter
Soul,Songs: Ohia,singer-songwriter
I Feel the Earth Move,Carole King,singer-songwriter
She Cries Your Name,Beth Orton,singer-songwriter
Ocean Soul,David Wilcox,singer-songwriter
Rolling In The Deep,Adele,singer-songwriter
The Times They Are A-Changin',Bob Dylan,singer-songwriter
When A Heart Breaks,Ben Rector,singer-songwriter
93 Million Miles,Jason Mraz,singer-songwriter
This City,Steve Earle,singer-songwriter
Lump Sum,Bon Iver,singer-songwriter
Fault Lines,Tom Petty and the Heartbreakers,singer-songwriter
A Thousand Years,Christina Perri,singer-songwriter
Mongrels,Joan Osborne,singer-songwriter
Piano Man,Billy Joel,singer-songwriter
Peace Train,Yusuf / Cat Stevens,singer-songwriter
Say Yes,Elliott Smith,singer-songwriter
"Welcome Home, Son",Radical Face,singer-songwriter
It's Too Late,Carole King,singer-songwriter
Raging Fire,Phillip Phillips,singer-songwriter
8 Good Reasons,Sinéad O'Connor,singer-songwriter
Simple Pleasures,Jake Bugg,singer-songwriter
The Weight,The Band,singer-songwriter
Cats in the Cradle,Harry Chapin,singer-songwriter
Under The Same Sun,Ben Howard,singer-songwriter
Narrow Escape,Ray LaMontagne,singer-songwriter
You Are the Best Thing,Ray LaMontagne,singer-songwriter
"Sitting, Waiting, Wishing",Jack Johnson,singer-songwriter
"Bad, Bad Leroy Brown",Jim Croce,singer-songwriter
If I Had A Boat,Lyle Lovett,singer-songwriter
Garden's Heart,Natasha Khan,singer-songwriter
Harvest Moon,Neil Young,singer-songwriter
In The Winter,Janis Ian,singer-songwriter
What It Is,Mark Knopfler,singer-songwriter
Do You?,Jolie Holland,singer-songwriter
Wooden Ships,"Crosby, Stills, Nash & Young",singer-songwriter
Lego House,Ed Sheeran,singer-songwriter
Misguided Angel,Cowboy Junkies,singer-songwriter
You Are Not My Blood,Mark Kozelek,singer-songwriter
Rock & Roll,Eric Hutchinson,singer-songwriter
Your Fine Petting Duck,Devendra Banhart,singer-songwriter
Wonderwall,Ryan Adams,singer-songwriter
Jar of Hearts,Christina Perri,singer-songwriter
Henry Nearly Killed Me (It's a Shame),Ray LaMontagne,singer-songwriter
Never Know,Jack Johnson,singer-songwriter
Be Here Now,Ray LaMontagne,singer-songwriter
Digging Shelters,Neil Halstead,singer-songwriter
Starshine,Stevie Nicks,singer-songwriter
Me and Julio Down by the Schoolyard,Paul Simon,singer-songwriter
Beautiful Day,Joshua Radin,singer-songwriter
Gossip in the Grain,Ray LaMontagne,singer-songwriter
Walk On The Wild Side,Joseph Arthur,singer-songwriter
New Kid in Town,JD Souther,singer-songwriter
Wake Me Up,Ed Sheeran,singer-songwriter
Don't,Ed Sheeran,singer-songwriter
Hard Sun,Eddie Vedder,singer-songwriter
Reason To Believe,Tim Hardin,singer-songwriter
Go Where The Love Is,Edie Brickell,singer-songwriter
The Freedom Song,Jason Mraz,singer-songwriter
Wonderful World,James Morrison,singer-songwriter
Into the Mystic,Van Morrison,singer-songwriter
Why Georgia,John Mayer,singer-songwriter
Rox In The Box,The Decemberists,singer-songwriter
Near To You,A Fine Frenzy,singer-songwriter
Graceland,Paul Simon,singer-songwriter
Lowdown,Boz Scaggs,singer-songwriter
Chuck E's in Love,Rickie Lee Jones,singer-songwriter
Spaced,Loudon Wainwright III,singer-songwriter
Your Body Is a Wonderland,John Mayer,singer-songwriter
Coconut Skins,Damien Rice,singer-songwriter
(You Make Me Feel Like) A Natural Woman,Carole King,singer-songwriter
Man,Neko Case,singer-songwriter
Me And You,Jake Bugg,singer-songwriter
Soldier,Gavin DeGraw,singer-songwriter
You Had Time,Ani DiFranco,singer-songwriter
After Tonight,Justin Nozuka,singer-songwriter
Sunrise,Norah Jones,singer-songwriter
Red River,Tom Petty and the Heartbreakers,singer-songwriter
Butterfly,Jason Mraz,singer-songwriter
My Name Is Carnival,Jackson C. Frank,singer-songwriter
You Won't Let Me,Rachael Yamagata,singer-songwriter
How Sweet It Is,James Taylor,singer-songwriter
Little Lies,Fleetwood Mac,singer-songwriter
1234,Feist,singer-songwriter
Come Home,Ryan Adams,singer-songwriter
